Ship_id,Prod_id,Ord_id,Cust_id,Sales,Discount,Order_Quantity,Profit,Shipping_Cost,Product_Base_Margin,Customer_Name,City,State,Country,Customer_Segment,Order_ID_x,Order_Date,Order_Priority,Product_Category,Product_Sub_Category,Order_ID_y,Ship_Mode,Ship_Date
SHP_1298,Prod_2,Ord_938,Cust_330,86.68,0.08,11,-474.91,49,0.59,ROLAND BLACK,Delhi,Delhi,India,SMALL BUSINESS,26726,12/27/2012,HIGH,OFFICE SUPPLIES,APPLIANCES,26726,REGULAR AIR,12/29/2012
SHP_1299,Prod_3,Ord_938,Cust_330,833.51,0.05,41,364.99,1.49,0.35,ROLAND BLACK,Delhi,Delhi,India,SMALL BUSINESS,26726,12/27/2012,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,26726,REGULAR AIR,12/28/2012
SHP_13,Prod_3,Ord_10,Cust_10,80.61,0.02,15,-4.72,2.99,0.37,CLAUDIA MINER,Kolkatta,West Bengal,India,SMALL BUSINESS,933,08/04/2012,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,933,REGULAR AIR,08/04/2012
SHP_130,Prod_15,Ord_96,Cust_69,4605.36,0.02,18,678.26,43.32,0.55,JULIA WEST,Mumbai,Maharashtra,India,CORPORATE,15205,03/17/2011,CRITICAL,FURNITURE,CHAIRS & CHAIRMATS,15205,DELIVERY TRUCK,03/19/2011
SHP_1300,Prod_8,Ord_939,Cust_304,1031.06,0.03,9,39.36,1.99,0.49,ART FERGUSON,Delhi,Delhi,India,CORPORATE,27266,09/08/2011,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,27266,REGULAR AIR,09/11/2011
SHP_1301,Prod_5,Ord_940,Cust_334,138.31,0.07,14,-31.16,6.02,0.48,SEAN WENDT,Chennai,Tamil Nadu,India,CORPORATE,27396,12/08/2010,CRITICAL,FURNITURE,OFFICE FURNISHINGS,27396,REGULAR AIR,12/10/2010
SHP_1302,Prod_13,Ord_941,Cust_335,30.62,0.01,17,-1.56,0.7,0.56,MIKE KENNEDY,Chennai,Tamil Nadu,India,CORPORATE,28480,03/15/2009,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,28480,REGULAR AIR,03/16/2009
SHP_1303,Prod_15,Ord_942,Cust_336,2266.7,0.07,12,180.8,23.76,0.58,MATT ABELMAN,Chennai,Tamil Nadu,India,HOME OFFICE,29158,10/20/2011,HIGH,FURNITURE,CHAIRS & CHAIRMATS,29158,DELIVERY TRUCK,10/21/2011
SHP_1304,Prod_8,Ord_943,Cust_337,38.99,0.09,23,-33.52,1.99,0.51,SALLY MATTHIAS,Chennai,Tamil Nadu,India,HOME OFFICE,29409,01/13/2011,HIGH,TECHNOLOGY,COMPUTER PERIPHERALS,29409,REGULAR AIR,01/15/2011
SHP_1305,Prod_13,Ord_944,Cust_338,80.33,0.09,48,-12.95,0.83,0.57,STEVE CARROLL,Chennai,Tamil Nadu,India,CONSUMER,29956,08/14/2009,CRITICAL,OFFICE SUPPLIES,PENS & ART SUPPLIES,29956,REGULAR AIR,08/15/2009
SHP_1306,Prod_15,Ord_945,Cust_336,6244.18,0.09,42,470.3,30,0.62,MATT ABELMAN,Chennai,Tamil Nadu,India,HOME OFFICE,30341,01/31/2009,LOW,FURNITURE,CHAIRS & CHAIRMATS,30341,DELIVERY TRUCK,01/31/2009
SHP_1307,Prod_12,Ord_945,Cust_336,239.75,0.09,41,105.91,0.5,0.39,MATT ABELMAN,Chennai,Tamil Nadu,India,HOME OFFICE,30341,01/31/2009,LOW,OFFICE SUPPLIES,LABELS,30341,REGULAR AIR,01/31/2009
SHP_1308,Prod_6,Ord_945,Cust_336,150.2,0,30,62.46,0.8,0.36,MATT ABELMAN,Chennai,Tamil Nadu,India,HOME OFFICE,30341,01/31/2009,LOW,OFFICE SUPPLIES,PAPER,30341,REGULAR AIR,02/07/2009
SHP_1309,Prod_3,Ord_946,Cust_339,2019.65,0.05,5,289.88,19.99,0.35,JOHN CASTELL,Chennai,Tamil Nadu,India,CONSUMER,30467,08/15/2009,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,30467,REGULAR AIR,08/16/2009
SHP_131,Prod_5,Ord_96,Cust_69,1753.51,0.02,42,155.72,9.2,0.65,JULIA WEST,Mumbai,Maharashtra,India,CORPORATE,15205,03/17/2011,CRITICAL,FURNITURE,OFFICE FURNISHINGS,15205,REGULAR AIR,03/18/2011
SHP_1310,Prod_6,Ord_947,Cust_340,55.81,0.03,7,-35.04,8.73,0.37,NEIL DUCICH,Chennai,Tamil Nadu,India,HOME OFFICE,30785,07/03/2009,HIGH,OFFICE SUPPLIES,PAPER,30785,REGULAR AIR,07/05/2009
SHP_1311,Prod_13,Ord_947,Cust_340,373.07,0.07,38,149.53,1.09,0.43,NEIL DUCICH,Chennai,Tamil Nadu,India,HOME OFFICE,30785,07/03/2009,HIGH,OFFICE SUPPLIES,PENS & ART SUPPLIES,30785,REGULAR AIR,07/06/2009
SHP_1312,Prod_3,Ord_948,Cust_341,161.02,0.08,37,32.19,1.49,0.35,PARHENA NORRIS,Chennai,Tamil Nadu,India,HOME OFFICE,31171,04/08/2009,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,31171,REGULAR AIR,04/09/2009
SHP_1313,Prod_13,Ord_949,Cust_335,679.95,0.08,39,-93.3,8.65,0.57,MIKE KENNEDY,Chennai,Tamil Nadu,India,CORPORATE,31297,08/18/2012,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,31297,REGULAR AIR,08/25/2012
SHP_1314,Prod_6,Ord_949,Cust_335,1579.56,0.01,44,699.64,4.92,0.38,MIKE KENNEDY,Chennai,Tamil Nadu,India,CORPORATE,31297,08/18/2012,LOW,OFFICE SUPPLIES,PAPER,31297,REGULAR AIR,08/27/2012
SHP_1315,Prod_9,Ord_950,Cust_334,4906.85,0.09,32,1907.94,19.99,0.39,SEAN WENDT,Chennai,Tamil Nadu,India,CORPORATE,31553,01/10/2009,CRITICAL,OFFICE SUPPLIES,ENVELOPES,31553,REGULAR AIR,01/12/2009
SHP_1316,Prod_17,Ord_951,Cust_336,2017.5,0.03,5,-663.51,12.06,0.56,MATT ABELMAN,Chennai,Tamil Nadu,India,HOME OFFICE,32706,07/04/2009,CRITICAL,TECHNOLOGY,OFFICE MACHINES,32706,DELIVERY TRUCK,07/06/2009
SHP_1317,Prod_17,Ord_952,Cust_342,8468.63,0,21,2819.96,48.26,0.36,ROLAND BLACK,Chennai,Tamil Nadu,India,SMALL BUSINESS,33122,06/19/2010,LOW,TECHNOLOGY,OFFICE MACHINES,33122,DELIVERY TRUCK,06/26/2010
SHP_1318,Prod_3,Ord_953,Cust_343,265.88,0.05,46,-90.9,5.01,0.39,KEN HEIDEL,Chennai,Tamil Nadu,India,CORPORATE,33570,12/16/2012,NOT SPECIFIED,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,33570,REGULAR AIR,12/18/2012
SHP_1319,Prod_17,Ord_953,Cust_343,1500.82,0.01,1,-3381.99,29.7,0.57,KEN HEIDEL,Chennai,Tamil Nadu,India,CORPORATE,33570,12/16/2012,NOT SPECIFIED,TECHNOLOGY,OFFICE MACHINES,33570,DELIVERY TRUCK,12/18/2012
SHP_132,Prod_5,Ord_97,Cust_70,426.34,0,31,73.53,5.16,0.43,BRAD EASON,Mumbai,Maharashtra,India,SMALL BUSINESS,15591,06/06/2012,CRITICAL,FURNITURE,OFFICE FURNISHINGS,15591,REGULAR AIR,06/08/2012
SHP_1320,Prod_4,Ord_953,Cust_343,3093.864,0.07,19,286.4,5.26,0.56,KEN HEIDEL,Chennai,Tamil Nadu,India,CORPORATE,33570,12/16/2012,NOT SPECIFIED,TECHNOLOGY,TELEPHONES AND COMMUNICATION,33570,REGULAR AIR,12/16/2012
SHP_1321,Prod_9,Ord_954,Cust_344,232.21,0,6,-14.03,14.72,0.4,SARAH JORDON,Chennai,Tamil Nadu,India,CONSUMER,33893,09/20/2012,NOT SPECIFIED,OFFICE SUPPLIES,ENVELOPES,33893,REGULAR AIR,09/22/2012
SHP_1322,Prod_13,Ord_954,Cust_344,88.3,0.09,16,-12.14,2.27,0.56,SARAH JORDON,Chennai,Tamil Nadu,India,CONSUMER,33893,09/20/2012,NOT SPECIFIED,OFFICE SUPPLIES,PENS & ART SUPPLIES,33893,REGULAR AIR,09/21/2012
SHP_1323,Prod_6,Ord_955,Cust_345,938.86,0.05,29,22.21,17.08,0.4,JOHN CASTELL,Chennai,Tamil Nadu,India,SMALL BUSINESS,34599,03/03/2010,LOW,OFFICE SUPPLIES,PAPER,34599,REGULAR AIR,03/07/2010
SHP_1323,Prod_5,Ord_955,Cust_345,191.55,0.08,26,7.17,3.68,0.52,JOHN CASTELL,Chennai,Tamil Nadu,India,SMALL BUSINESS,34599,03/03/2010,LOW,FURNITURE,OFFICE FURNISHINGS,34599,REGULAR AIR,03/07/2010
SHP_1324,Prod_16,Ord_956,Cust_346,503.17,0.01,46,-10.21,4.68,0.59,BART WATTERS,Chennai,Tamil Nadu,India,CORPORATE,34721,11/01/2010,NOT SPECIFIED,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",34721,REGULAR AIR,11/02/2010
SHP_1325,Prod_13,Ord_957,Cust_334,453.99,0.05,14,14.61,8.99,0.58,SEAN WENDT,Chennai,Tamil Nadu,India,CORPORATE,34787,02/28/2010,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,34787,REGULAR AIR,03/02/2010
SHP_1326,Prod_5,Ord_958,Cust_347,284.58,0.03,37,33.81,4,0.42,MARY O'ROURKE,Chennai,Tamil Nadu,India,HOME OFFICE,34791,05/07/2011,MEDIUM,FURNITURE,OFFICE FURNISHINGS,34791,REGULAR AIR,05/09/2011
SHP_1327,Prod_6,Ord_958,Cust_347,1010.26,0.01,9,271.5,19.99,0.37,MARY O'ROURKE,Chennai,Tamil Nadu,India,HOME OFFICE,34791,05/07/2011,MEDIUM,OFFICE SUPPLIES,PAPER,34791,REGULAR AIR,05/07/2011
SHP_1328,Prod_8,Ord_959,Cust_348,990.5,0.04,23,323.73,1.99,0.44,NATHAN CANO,Chennai,Tamil Nadu,India,CONSUMER,34822,07/10/2012,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,34822,REGULAR AIR,07/11/2012
SHP_1329,Prod_5,Ord_960,Cust_349,651.9,0.16,49,-74.51,6.85,0.54,MATT ABELMAN,Chennai,Tamil Nadu,India,SMALL BUSINESS,34853,09/29/2011,CRITICAL,FURNITURE,OFFICE FURNISHINGS,34853,REGULAR AIR,10/02/2011
SHP_133,Prod_10,Ord_98,Cust_71,1837.44,0.01,36,-1414.41,54.11,0.69,THOMAS SEIO,Mumbai,Maharashtra,India,HOME OFFICE,15907,04/11/2011,HIGH,FURNITURE,BOOKCASES,15907,DELIVERY TRUCK,04/13/2011
SHP_1330,Prod_8,Ord_961,Cust_350,2575.01,0.09,27,231.46,19.99,0.52,MICHAEL GRANLUND,Chennai,Tamil Nadu,India,HOME OFFICE,35522,10/25/2010,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,35522,REGULAR AIR,11/01/2010
SHP_1331,Prod_13,Ord_962,Cust_340,85.49,0.08,32,5.72,0.7,0.56,NEIL DUCICH,Chennai,Tamil Nadu,India,HOME OFFICE,36099,09/17/2010,LOW,OFFICE SUPPLIES,PENS & ART SUPPLIES,36099,REGULAR AIR,09/22/2010
SHP_1331,Prod_1,Ord_962,Cust_340,926.3,0.09,15,-503.8,35,0.8,NEIL DUCICH,Chennai,Tamil Nadu,India,HOME OFFICE,36099,09/17/2010,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,36099,REGULAR AIR,09/22/2010
SHP_1332,Prod_6,Ord_963,Cust_343,68.66,0.06,2,-29.6,5.76,0.4,KEN HEIDEL,Chennai,Tamil Nadu,India,CORPORATE,36359,11/23/2011,HIGH,OFFICE SUPPLIES,PAPER,36359,REGULAR AIR,11/24/2011
SHP_1333,Prod_6,Ord_964,Cust_351,201.09,0.08,30,-56.22,5.66,0.37,DANA KAYDOS,Chennai,Tamil Nadu,India,CORPORATE,36901,09/13/2012,CRITICAL,OFFICE SUPPLIES,PAPER,36901,REGULAR AIR,09/14/2012
SHP_1334,Prod_16,Ord_965,Cust_338,191.67,0.03,17,6.02,3.37,0.57,STEVE CARROLL,Chennai,Tamil Nadu,India,CONSUMER,37412,08/03/2012,HIGH,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",37412,REGULAR AIR,08/05/2012
SHP_1335,Prod_8,Ord_966,Cust_352,2752,0.06,28,336.47,19.99,0.52,CHAD SIEVERT,Chennai,Tamil Nadu,India,CORPORATE,38625,11/17/2010,NOT SPECIFIED,TECHNOLOGY,COMPUTER PERIPHERALS,38625,EXPRESS AIR,11/19/2010
SHP_1336,Prod_9,Ord_966,Cust_352,72.82,0.02,12,5.03,2.5,0.36,CHAD SIEVERT,Chennai,Tamil Nadu,India,CORPORATE,38625,11/17/2010,NOT SPECIFIED,OFFICE SUPPLIES,ENVELOPES,38625,REGULAR AIR,11/19/2010
SHP_1337,Prod_12,Ord_967,Cust_339,64.46,0.01,13,25.16,0.5,0.36,JOHN CASTELL,Chennai,Tamil Nadu,India,CONSUMER,38656,08/10/2012,LOW,OFFICE SUPPLIES,LABELS,38656,REGULAR AIR,08/10/2012
SHP_1338,Prod_12,Ord_968,Cust_250,298.12,0.09,50,137.67,0.5,0.39,MARK COUSINS,Chennai,Tamil Nadu,India,HOME OFFICE,38784,02/03/2011,MEDIUM,OFFICE SUPPLIES,LABELS,38784,REGULAR AIR,02/05/2011
SHP_1339,Prod_15,Ord_969,Cust_353,4411.5,0.1,37,-1799.35,70.2,0.74,HUNTER LOPEZ,Chennai,Tamil Nadu,India,CONSUMER,38882,12/14/2009,CRITICAL,FURNITURE,CHAIRS & CHAIRMATS,38882,DELIVERY TRUCK,12/15/2009
SHP_134,Prod_5,Ord_98,Cust_71,3722.29,0.04,36,950.68,13.99,0.65,THOMAS SEIO,Mumbai,Maharashtra,India,HOME OFFICE,15907,04/11/2011,HIGH,FURNITURE,OFFICE FURNISHINGS,15907,EXPRESS AIR,04/14/2011
SHP_1340,Prod_6,Ord_970,Cust_354,213.35,0.01,29,63.78,2,0.39,NATHAN MAUTZ,Chennai,Tamil Nadu,India,CORPORATE,39527,04/17/2011,LOW,OFFICE SUPPLIES,PAPER,39527,REGULAR AIR,04/26/2011
SHP_1341,Prod_6,Ord_971,Cust_355,447.42,0.05,44,41.3,4.78,0.4,SHAUN WEIEN,Chennai,Tamil Nadu,India,HOME OFFICE,39845,09/06/2009,CRITICAL,OFFICE SUPPLIES,PAPER,39845,REGULAR AIR,09/07/2009
SHP_1342,Prod_7,Ord_972,Cust_356,90.88,0.04,41,8.06,0.78,0.52,NATHAN MAUTZ,Chennai,Tamil Nadu,India,HOME OFFICE,39877,08/16/2012,CRITICAL,OFFICE SUPPLIES,RUBBER BANDS,39877,REGULAR AIR,08/18/2012
SHP_1343,Prod_8,Ord_973,Cust_357,29.05,0.08,4,-20.9,4.32,0.64,THEONE PIPPENGER,Chennai,Tamil Nadu,India,CORPORATE,40259,10/12/2010,MEDIUM,TECHNOLOGY,COMPUTER PERIPHERALS,40259,EXPRESS AIR,10/13/2010
SHP_1344,Prod_6,Ord_974,Cust_348,1314.64,0.03,23,575.38,6.79,0.37,NATHAN CANO,Chennai,Tamil Nadu,India,CONSUMER,41217,07/13/2011,HIGH,OFFICE SUPPLIES,PAPER,41217,EXPRESS AIR,07/15/2011
SHP_1345,Prod_16,Ord_975,Cust_346,638.91,0.02,49,77.48,3.14,0.6,BART WATTERS,Chennai,Tamil Nadu,India,CORPORATE,41671,12/03/2012,CRITICAL,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",41671,REGULAR AIR,12/05/2012
SHP_1346,Prod_6,Ord_976,Cust_336,2332.23,0.02,46,1085.93,7.23,0.37,MATT ABELMAN,Chennai,Tamil Nadu,India,HOME OFFICE,41927,07/13/2012,NOT SPECIFIED,OFFICE SUPPLIES,PAPER,41927,EXPRESS AIR,07/16/2012
SHP_1347,Prod_17,Ord_977,Cust_336,4610.35,0.08,33,751.58,17.85,0.56,MATT ABELMAN,Chennai,Tamil Nadu,India,HOME OFFICE,41988,02/04/2009,LOW,TECHNOLOGY,OFFICE MACHINES,41988,DELIVERY TRUCK,02/04/2009
SHP_1348,Prod_15,Ord_977,Cust_336,610.07,0.07,18,-157.56,19.19,0.58,MATT ABELMAN,Chennai,Tamil Nadu,India,HOME OFFICE,41988,02/04/2009,LOW,FURNITURE,CHAIRS & CHAIRMATS,41988,DELIVERY TRUCK,02/08/2009
SHP_1349,Prod_1,Ord_977,Cust_336,181.49,0.1,14,-29.54,5.5,0.57,MATT ABELMAN,Chennai,Tamil Nadu,India,HOME OFFICE,41988,02/04/2009,LOW,OFFICE SUPPLIES,STORAGE & ORGANIZATION,41988,REGULAR AIR,02/08/2009
SHP_135,Prod_6,Ord_98,Cust_71,28.05,0.09,4,-5.41,2.17,0.38,THOMAS SEIO,Mumbai,Maharashtra,India,HOME OFFICE,15907,04/11/2011,HIGH,OFFICE SUPPLIES,PAPER,15907,REGULAR AIR,04/12/2011
SHP_1350,Prod_6,Ord_978,Cust_358,248.86,0.08,41,-168.67,7.5,0.4,SCOTT WILLIAMSON,Chennai,Tamil Nadu,India,SMALL BUSINESS,42692,12/20/2011,MEDIUM,OFFICE SUPPLIES,PAPER,42692,REGULAR AIR,12/22/2011
SHP_1351,Prod_6,Ord_978,Cust_358,278.01,0.03,42,-202.31,8.73,0.37,SCOTT WILLIAMSON,Chennai,Tamil Nadu,India,SMALL BUSINESS,42692,12/20/2011,MEDIUM,OFFICE SUPPLIES,PAPER,42692,REGULAR AIR,12/21/2011
SHP_1352,Prod_13,Ord_979,Cust_348,281.81,0.07,50,42.45,0.96,0.6,NATHAN CANO,Chennai,Tamil Nadu,India,CONSUMER,44007,05/30/2011,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,44007,REGULAR AIR,05/30/2011
SHP_1353,Prod_8,Ord_980,Cust_334,243.23,0.07,14,35.33,1.99,0.45,SEAN WENDT,Chennai,Tamil Nadu,India,CORPORATE,44450,10/09/2010,CRITICAL,TECHNOLOGY,COMPUTER PERIPHERALS,44450,REGULAR AIR,10/10/2010
SHP_1354,Prod_4,Ord_980,Cust_334,1326.51,0.03,24,58.17,8.99,0.6,SEAN WENDT,Chennai,Tamil Nadu,India,CORPORATE,44450,10/09/2010,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,44450,REGULAR AIR,10/09/2010
SHP_1355,Prod_12,Ord_981,Cust_353,127.9,0.07,31,54.21,0.5,0.39,HUNTER LOPEZ,Chennai,Tamil Nadu,India,CONSUMER,44610,03/10/2011,HIGH,OFFICE SUPPLIES,LABELS,44610,REGULAR AIR,03/10/2011
SHP_1356,Prod_6,Ord_982,Cust_359,110.74,0.09,17,-70.31,7.49,0.37,MIKE KENNEDY,Chennai,Tamil Nadu,India,SMALL BUSINESS,44999,01/22/2010,MEDIUM,OFFICE SUPPLIES,PAPER,44999,REGULAR AIR,01/23/2010
SHP_1357,Prod_3,Ord_983,Cust_360,73.82,0.08,26,2.01,1.49,0.36,MIKE KENNEDY,Cochin,Kerala,India,CORPORATE,45025,04/11/2011,HIGH,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,45025,REGULAR AIR,04/14/2011
SHP_1358,Prod_2,Ord_984,Cust_361,154.85,0.05,38,-136.55,5.13,0.59,MARK COUSINS,Cochin,Kerala,India,CORPORATE,45248,04/16/2011,MEDIUM,OFFICE SUPPLIES,APPLIANCES,45248,REGULAR AIR,04/18/2011
SHP_1358,Prod_4,Ord_984,Cust_361,4941.7725,0.1,32,704.89,8.99,0.6,MARK COUSINS,Cochin,Kerala,India,CORPORATE,45248,04/16/2011,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,45248,REGULAR AIR,04/18/2011
SHP_1359,Prod_4,Ord_985,Cust_362,1155.5835,0.04,24,-127,5,0.8,ROLAND BLACK,Cochin,Kerala,India,SMALL BUSINESS,45249,11/27/2010,LOW,TECHNOLOGY,TELEPHONES AND COMMUNICATION,45249,REGULAR AIR,12/02/2010
SHP_136,Prod_8,Ord_99,Cust_72,311.44,0.04,32,74.07,1.99,0.43,MONICA FEDERLE,Mumbai,Maharashtra,India,CORPORATE,15937,11/06/2012,LOW,TECHNOLOGY,COMPUTER PERIPHERALS,15937,REGULAR AIR,11/10/2012
SHP_1360,Prod_3,Ord_986,Cust_363,77.57,0,19,-67.49,5.47,0.37,BART WATTERS,Cochin,Kerala,India,CORPORATE,45570,08/09/2010,CRITICAL,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,45570,REGULAR AIR,08/10/2010
SHP_1361,Prod_11,Ord_839,Cust_364,12689.87,0.04,44,-169.23,154.12,0.76,MATT ABELMAN,Cochin,Kerala,India,CONSUMER,45731,08/10/2009,CRITICAL,FURNITURE,TABLES,45731,DELIVERY TRUCK,08/11/2009
SHP_1362,Prod_6,Ord_987,Cust_365,905.32,0.02,24,389.07,5.09,0.38,PARHENA NORRIS,Cochin,Kerala,India,HOME OFFICE,46375,08/26/2010,MEDIUM,OFFICE SUPPLIES,PAPER,46375,REGULAR AIR,08/28/2010
SHP_1363,Prod_4,Ord_987,Cust_365,1702.499,0.08,16,162.11,5.26,0.55,PARHENA NORRIS,Cochin,Kerala,India,HOME OFFICE,46375,08/26/2010,MEDIUM,TECHNOLOGY,TELEPHONES AND COMMUNICATION,46375,REGULAR AIR,08/27/2010
SHP_1364,Prod_5,Ord_988,Cust_360,632.55,0.05,27,165.35,8.99,0.44,MIKE KENNEDY,Cochin,Kerala,India,CORPORATE,46885,06/07/2011,LOW,FURNITURE,OFFICE FURNISHINGS,46885,REGULAR AIR,06/11/2011
SHP_1364,Prod_7,Ord_988,Cust_360,90.96,0.02,48,-30.11,1.56,0.49,MIKE KENNEDY,Cochin,Kerala,India,CORPORATE,46885,06/07/2011,LOW,OFFICE SUPPLIES,RUBBER BANDS,46885,REGULAR AIR,06/11/2011
SHP_1365,Prod_5,Ord_988,Cust_360,1997.13,0.05,32,720.45,14.48,0.46,MIKE KENNEDY,Cochin,Kerala,India,CORPORATE,46885,06/07/2011,LOW,FURNITURE,OFFICE FURNISHINGS,46885,REGULAR AIR,06/12/2011
SHP_1366,Prod_3,Ord_989,Cust_360,64.13,0.1,10,-28.97,5.27,0.36,MIKE KENNEDY,Cochin,Kerala,India,CORPORATE,46948,05/20/2010,LOW,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,46948,REGULAR AIR,05/24/2010
SHP_1367,Prod_6,Ord_990,Cust_366,492.71,0.02,24,67.01,8.68,0.37,THEONE PIPPENGER,Cochin,Kerala,India,CORPORATE,47267,12/29/2010,MEDIUM,OFFICE SUPPLIES,PAPER,47267,REGULAR AIR,12/30/2010
SHP_1368,Prod_11,Ord_990,Cust_366,1042.06,0.04,14,-931.25,89.3,0.69,THEONE PIPPENGER,Cochin,Kerala,India,CORPORATE,47267,12/29/2010,MEDIUM,FURNITURE,TABLES,47267,DELIVERY TRUCK,12/30/2010
SHP_1369,Prod_4,Ord_991,Cust_367,760.2485,0.04,16,29.8,3.3,0.59,SALLY MATTHIAS,Cochin,Kerala,India,HOME OFFICE,47333,09/07/2011,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,47333,REGULAR AIR,09/07/2011
SHP_137,Prod_5,Ord_99,Cust_72,215.65,0.01,17,77.38,2.85,0.55,MONICA FEDERLE,Mumbai,Maharashtra,India,CORPORATE,15937,11/06/2012,LOW,FURNITURE,OFFICE FURNISHINGS,15937,EXPRESS AIR,11/15/2012
SHP_1370,Prod_15,Ord_992,Cust_368,5041.46,0.06,43,-2136.66,70.2,0.74,DANA KAYDOS,Cochin,Kerala,India,CORPORATE,48167,09/06/2009,CRITICAL,FURNITURE,CHAIRS & CHAIRMATS,48167,DELIVERY TRUCK,09/09/2009
SHP_1371,Prod_6,Ord_992,Cust_368,282.98,0.06,45,-237.47,8.88,0.37,DANA KAYDOS,Cochin,Kerala,India,CORPORATE,48167,09/06/2009,CRITICAL,OFFICE SUPPLIES,PAPER,48167,REGULAR AIR,09/07/2009
SHP_1372,Prod_11,Ord_992,Cust_368,8817.71,0.09,27,-2946.05,60,NA,DANA KAYDOS,Cochin,Kerala,India,CORPORATE,48167,09/06/2009,CRITICAL,FURNITURE,TABLES,48167,DELIVERY TRUCK,09/07/2009
SHP_1373,Prod_5,Ord_993,Cust_368,1140.26,0.04,39,387.2,8.55,0.42,DANA KAYDOS,Cochin,Kerala,India,CORPORATE,48230,02/25/2009,NOT SPECIFIED,FURNITURE,OFFICE FURNISHINGS,48230,EXPRESS AIR,02/27/2009
SHP_1374,Prod_1,Ord_993,Cust_368,2645.8,0,31,-684.78,35,0.83,DANA KAYDOS,Cochin,Kerala,India,CORPORATE,48230,02/25/2009,NOT SPECIFIED,OFFICE SUPPLIES,STORAGE & ORGANIZATION,48230,REGULAR AIR,02/27/2009
SHP_1375,Prod_1,Ord_994,Cust_369,11103.75,0.1,32,-522.59,99,0.65,SEAN WENDT,Cochin,Kerala,India,CORPORATE,48480,01/02/2010,CRITICAL,OFFICE SUPPLIES,STORAGE & ORGANIZATION,48480,DELIVERY TRUCK,01/05/2010
SHP_1376,Prod_4,Ord_995,Cust_370,7965.9025,0.01,46,2311.96,8.99,0.6,NATHAN MAUTZ,Cochin,Kerala,India,CORPORATE,48614,05/31/2012,CRITICAL,TECHNOLOGY,TELEPHONES AND COMMUNICATION,48614,REGULAR AIR,05/31/2012
SHP_1377,Prod_5,Ord_996,Cust_371,3202.25,0.09,44,991.26,19.99,0.43,AARON SMAYLING,Cochin,Kerala,India,SMALL BUSINESS,48772,05/12/2009,MEDIUM,FURNITURE,OFFICE FURNISHINGS,48772,REGULAR AIR,05/14/2009
SHP_1378,Prod_13,Ord_996,Cust_371,41.97,0.05,12,-37.03,4.2,0.56,AARON SMAYLING,Cochin,Kerala,India,SMALL BUSINESS,48772,05/12/2009,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,48772,REGULAR AIR,05/13/2009
SHP_1378,Prod_7,Ord_996,Cust_371,35.64,0.05,10,-0.71,1.63,0.36,AARON SMAYLING,Cochin,Kerala,India,SMALL BUSINESS,48772,05/12/2009,MEDIUM,OFFICE SUPPLIES,RUBBER BANDS,48772,REGULAR AIR,05/13/2009
SHP_1378,Prod_6,Ord_996,Cust_371,81.25,0.01,11,-44.54,7.86,0.37,AARON SMAYLING,Cochin,Kerala,India,SMALL BUSINESS,48772,05/12/2009,MEDIUM,OFFICE SUPPLIES,PAPER,48772,REGULAR AIR,05/13/2009
SHP_1378,Prod_13,Ord_996,Cust_371,57.17,0.08,18,-24.03,2.31,0.56,AARON SMAYLING,Cochin,Kerala,India,SMALL BUSINESS,48772,05/12/2009,MEDIUM,OFFICE SUPPLIES,PENS & ART SUPPLIES,48772,REGULAR AIR,05/13/2009
SHP_1379,Prod_14,Ord_997,Cust_365,28761.52,0.04,8,285.11,24.49,0.37,PARHENA NORRIS,Cochin,Kerala,India,HOME OFFICE,48800,10/22/2010,NOT SPECIFIED,TECHNOLOGY,COPIERS AND FAX,48800,REGULAR AIR,10/23/2010
